Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm,SourceFile
21,A04A,PET,transparent,regular,2023-05-23 16:08:17.187993,111351.0,179007.0,301113.0,336019.0,169250.0,191415.0,55230.0,33034.0,-0.6046336715350362,0.0692735617257327,1.2855458306233831,1.6332371792724374,-0.0279138699126337,0.1928670486345009,-1.1636431878798927,-1.384732890928492,1.0515084906708088,1.4125376156392744,-0.0883715902995502,0.5837061817104546,-0.1921469727689689,0.176174411939792,-1.1971486813332342,-1.7462594555585738,measurement4.csv
22,A04A,PET,transparent,regular,2023-05-23 16:08:18.367589,113030.0,179284.0,303267.0,343906.0,170609.0,197916.0,57149.0,33677.0,-0.606075495634515,0.0434204730150817,1.2588408050868505,1.6572298332202604,-0.0416216003395119,0.2260722206511382,-1.1538836917299675,-1.3839825442693363,1.0670987313935212,1.3329306019495335,-0.1532453998350877,0.644677894495721,-0.2536336964237839,0.2908982531400236,-1.1420034525475062,-1.7867229321724187,measurement4.csv
23,A04A,PET,transparent,regular,2023-05-23 16:08:19.717260,112185.0,177033.0,297099.0,341365.0,166951.0,192643.0,55210.0,33887.0,-0.5945275430477193,0.0495231674292933,1.241982342795272,1.681618858184728,-0.0506082053660009,0.2045569632371234,-1.1603860002002573,-1.3721595830324391,1.1177809964446428,1.3436013480262876,-0.182710858737165,0.6964126929228599,-0.2885610401428316,0.2125214649269663,-1.230131655278784,-1.6689129481619722,measurement4.csv
24,A05A,PET,green,regular,2023-05-23 16:08:35.713549,54414.0,83555.0,178842.0,195803.0,113179.0,129728.0,44142.0,29984.0,-0.8530239616622217,-0.3487223649629928,1.3002734225761934,1.5937931844792037,0.1639378217367757,0.4503276890637563,-1.0307867701209046,-1.2757990211098098,-1.3093902890353504,-1.2775845576133396,-0.961994050276204,0.2513156493863333,0.5126432735229017,1.657988572314208,0.4689993021328816,0.658022099568584,measurement4.csv
25,A05A,PET,green,regular,2023-05-23 16:08:36.999625,53761.0,83892.0,180756.0,199991.0,116797.0,131926.0,46195.0,30986.0,-0.8810122413517756,-0.3683178047453606,1.2798728927901937,1.6071662945400325,0.1915776662490998,0.4490053696581619,-1.0097516163265237,-1.268540560813828,-1.473612536237345,-1.266960614262478,-0.9255312214190377,0.2325239442051131,0.5902840263565646,1.3715443475030296,0.7375016884054713,0.7342503654486779,measurement4.csv
26,A05A,PET,green,regular,2023-05-23 16:08:38.130367,54079.0,84457.0,180250.0,200969.0,116093.0,134050.0,46964.0,30770.0,-0.8811771879207074,-0.3651598266743411,1.2620325851326626,1.6139768773067182,0.1722266122087335,0.4772540582519555,-1.0020364783699764,-1.277116639935045,-1.4183187169693838,-1.2079151416072935,-0.9823661389971076,0.2319939041608109,0.4411947587887976,1.4924692521376768,0.875241023180487,0.5677010593060099,measurement4.csv
27,A05A,PET,green,regular,2023-05-23 16:08:39.375090,55711.0,85734.0,184395.0,199022.0,115589.0,133902.0,45061.0,29819.0,-0.8507331947750215,-0.3443894124116078,1.319547699527797,1.5662349228109351,0.1591210170078277,0.4679733530975321,-1.0303475331879168,-1.287406852069546,-1.2884419706468393,-1.225880798516758,-0.8348876085155802,0.1933325727516165,0.5318512017019554,1.875420979967718,0.4802367795581052,0.2683688436997707,measurement4.csv
28,B01A,HDPE,white,regular,2023-05-23 16:09:04.732233,114354.0,176675.0,306735.0,321422.0,162260.0,186909.0,72535.0,48408.0,-0.6372780429049303,0.0323725522800256,1.4298911480945242,1.5877056615246914,-0.1225192711758101,0.142338762564245,-1.086630881274656,-1.3458799291080898,1.5010873044599904,1.6142889821519402,-0.6594808219755691,-0.200169655404663,-1.4895765133856127,-0.6631307004010569,-0.0203788428163459,-0.0826397526286828,measurement4.csv
29,B01A,HDPE,white,regular,2023-05-23 16:09:06.006166,115338.0,177170.0,310254.0,332898.0,167126.0,191738.0,73280.0,49295.0,-0.6458669097326238,0.0003409647416341,1.3912053839183087,1.6278584294221756,-0.1046291460621478,0.1525915197186847,-1.0854161849402564,-1.3360840570657753,1.5207883548678067,1.560085185538806,-0.791161500608939,0.0109259300978022,-1.4901839428599424,-0.6233487771867842,-0.1103607885389023,-0.0767444613098439,measurement4.csv
30,B01A,HDPE,white,regular,2023-05-23 16:09:07.172966,114220.0,181703.0,309081.0,326154.0,162999.0,189792.0,73661.0,47956.0,-0.6510333680091396,0.0636172832372586,1.412561026912906,1.5933655342514914,-0.1344596514116549,0.1492804742325036,-1.0805565925827754,-1.35277470663059,1.307606068675205,1.7935492954332284,-0.6564325295159417,-0.1371373776860003,-1.4842292464729614,-0.5775837758796941,0.0457783148735348,-0.291550749427363,measurement4.csv
31,B01A,HDPE,white,regular,2023-05-23 16:09:08.311961,114483.0,177171.0,305956.0,335148.0,169323.0,193077.0,74647.0,49351.0,-0.6602384907609439,-0.0023455696126315,1.349216768475765,1.6555785945694597,-0.0847081213796676,0.1645834248326379,-1.078306101896475,-1.3437805042281443,1.42553088878206,1.576986268302598,-1.0321360589886863,0.0626281603789949,-1.4272860702018568,-0.5959332173764061,0.0936418514355902,-0.1034318223322995,measurement4.csv
32,B02A,HDPE,transparent,regular,2023-05-23 16:09:27.463627,93946.0,148582.0,254941.0,285232.0,153991.0,180414.0,72407.0,50381.0,-0.7789097055396733,-0.0817277300255193,1.2754649219568712,1.6619928379884117,-0.012706255072081,0.3244640966925153,-1.0537578381006103,-1.334820327899914,0.1619047984290122,0.5465016736131685,-1.6535906888052674,-0.529650688543004,-1.0852691785241768,-0.0357215509944036,1.0612800251585053,1.5345456096661592,measurement4.csv
33,B02A,HDPE,transparent,regular,2023-05-23 16:09:28.676062,93539.0,149238.0,251034.0,292529.0,156074.0,179120.0,70916.0,48642.0,-0.7721409469055825,-0.073939256874428,1.2021005147267032,1.7222513096753156,0.011751810344965,0.3006395129690334,-1.0557262327020027,-1.334936711234004,0.1975024460047512,0.7469522959443203,-1.9529235262480469,-0.19967333426296,-0.982048275446089,-0.0602531792120213,0.9687323099967872,1.2817112632232548,measurement4.csv
34,B02A,HDPE,transparent,regular,2023-05-23 16:09:29.806881,94146.0,147181.0,253656.0,288861.0,154439.0,182091.0,71319.0,49331.0,-0.7689216115320149,-0.1002036674239107,1.242338862959994,1.686238461759387,-0.0086875961815873,0.3399762784385182,-1.0567470948949955,-1.3339936331253908,0.2488454012329506,0.51489227951002,-1.8149936406137637,-0.3781811374411976,-1.105876097426724,0.1239893614370461,0.9933385789464866,1.417985254355176,measurement4.csv
35,B02A,HDPE,transparent,regular,2023-05-23 16:09:31.199573,88988.0,146647.0,249565.0,290604.0,153346.0,181104.0,71658.0,49196.0,-0.8162698066568662,-0.0910781550975061,1.2033472493525574,1.7195050076963474,-0.0068231580667537,0.3422961444529694,-1.0342335472962063,-1.316743734384542,-0.3229875956811982,0.5624960854672089,-1.7804596046706875,-0.1720107839067189,-1.0151234385121393,0.1692606223496891,1.1265458493700136,1.432278865583836,measurement4.csv
36,B03A,HDPE,green,regular,2023-05-23 16:10:13.017393,94108.0,149022.0,224015.0,259013.0,134120.0,158106.0,63781.0,44312.0,-0.6711779609878731,0.118025124551186,1.1957959479082654,1.6987738695256307,-0.096140741725229,0.2485769115096449,-1.1070260502755418,-1.386827100506083,1.0099008900128146,1.347681667669098,-1.5673863011522609,-0.457264641784908,-1.2153961170066416,-0.3912015122777779,0.4684218399239968,0.8052441746156833,measurement4.csv
37,B03A,HDPE,green,regular,2023-05-23 16:10:14.189313,95813.0,155495.0,230757.0,263317.0,135195.0,161111.0,64274.0,45118.0,-0.6737908244701376,0.1627290620756011,1.2176226598304585,1.6739928804317998,-0.121801511579412,0.2414445153586826,-1.1158504186822291,-1.384346362964763,0.9533409903495714,1.5273874149941065,-1.4464104862124545,-0.4730176915064523,-1.266239289897637,-0.3899202003665911,0.3381194486895202,0.7567398139499322,measurement4.csv
38,B03A,HDPE,green,regular,2023-05-23 16:10:15.348021,99416.0,159186.0,234485.0,267825.0,138647.0,165763.0,65825.0,45830.0,-0.6591018970509487,0.1666729984522011,1.206994628977409,1.667615927556546,-0.1170912742387674,0.2575400134718467,-1.1231909804514222,-1.3994394167168644,1.062720925460252,1.4974663853912045,-1.4729165546277962,-0.517377870338767,-1.230541501720182,-0.3426301552217436,0.334092877582937,0.6691858934740967,measurement4.csv
39,B03A,HDPE,green,regular,2023-05-23 16:10:16.519880,96157.0,153660.0,233648.0,264537.0,139999.0,162139.0,67226.0,44290.0,-0.6841770446835921,0.1179072081286524,1.2336249135343846,1.6644820946400212,-0.0726441192397991,0.2361770789109598,-1.0877229382562934,-1.4076471930343335,0.9785187387762578,1.4272013938672627,-1.5338653646137714,-0.5469564471170483,-1.1546396760576934,-0.4418636396157841,0.727364111911324,0.5442408828494508,measurement4.csv
40,B04A,HDPE,yellow,regular,2023-05-23 16:10:44.530679,109682.0,162862.0,246197.0,269976.0,131892.0,156441.0,60703.0,42128.0,-0.5019922139345536,0.2041913604932102,1.310806783113325,1.626570965443483,-0.2070629700827176,0.1189261342540099,-1.1523902073888117,-1.399049851897945,1.7459180787855046,1.4791130684931435,-0.8543493881412296,-0.308338822256176,-1.237311479780901,-0.5960091761413953,-0.2298728495187905,0.0008505685598455,measurement4.csv
41,B04A,HDPE,yellow,regular,2023-05-23 16:10:45.735142,105178.0,161932.0,242897.0,267501.0,131578.0,151874.0,58850.0,41891.0,-0.5353250603308171,0.2235639881869395,1.3061916763365002,1.6351853358095043,-0.1823160938990453,0.089072920597138,-1.1548023102115414,-1.3815704564886784,1.5911722866172398,1.635096207593154,-0.8541756642216555,-0.2581025919972142,-1.1854309779024383,-0.6914539152234158,-0.327039530940882,0.0899341860752065,measurement4.csv
42,B04A,HDPE,yellow,regular,2023-05-23 16:10:46.811988,106980.0,160712.0,241761.0,265718.0,128951.0,151336.0,60135.0,40731.0,-0.5064770011584863,0.2180613363569297,1.310950261341798,1.6339936051938195,-0.2102134745160533,0.0916325517863844,-1.1381489735568644,-1.399798305447528,1.6999195036054608,1.5337701367964272,-0.8290001451150497,-0.2706535691394992,-1.2347580794478126,-0.6658855750594457,-0.1487988115648513,-0.0845934600752306,measurement4.csv
43,B04A,HDPE,yellow,regular,2023-05-23 16:10:47.877033,105708.0,163441.0,249114.0,274378.0,134191.0,158672.0,61685.0,41946.0,-0.5588242314613007,0.1926243474278695,1.3077379583466142,1.636572366692898,-0.1880915504556326,0.1305513861626927,-1.131824435650204,-1.3887458410629372,1.560264111701218,1.64630558815435,-0.8878075624078914,-0.2440954040999542,-1.2811672590009242,-0.5817791015296919,-0.1568491623350268,-0.0548712104820784,measurement4.csv
44,B05A,HDPE,gray,regular,2023-05-23 16:11:01.716894,33266.0,48782.0,93058.0,90089.0,47886.0,52621.0,18906.0,14463.0,-0.6076312382004889,-0.040289969120129,1.5786583442210682,1.4700971024126388,-0.0730521357285333,0.1000827514263714,-1.1327034619691128,-1.2951613930418144,1.762804167374415,1.1808209698157706,0.0357318782602243,-0.4153498015377395,-1.1517075490939268,-0.8238817153474552,-1.051197045584683,0.4627790961133863,measurement4.csv
45,B05A,HDPE,gray,regular,2023-05-23 16:11:02.905176,33435.0,48301.0,95965.0,90980.0,49078.0,51249.0,20005.0,13843.0,-0.6040756555390384,-0.0733943711020129,1.6280984811384271,1.450145689337097,-0.0456572960308728,0.031842304972274,-1.0834951126888603,-1.303464040087014,1.905967008812586,1.0659767999050749,0.3706852876762126,-0.3935135766901173,-1.021815451514391,-1.26526321631752,-0.524122653887035,-0.1379141979848148,measurement4.csv
46,B05A,HDPE,gray,regular,2023-05-23 16:11:04.039565,32661.0,48575.0,94439.0,90954.0,48213.0,52127.0,18847.0,13572.0,-0.6171131361644896,-0.0482072158793809,1.591374355564393,1.466789893317717,-0.0611482704943872,0.0787724139341609,-1.1109466401747,-1.2995214001033133,1.744392912219742,1.3247998679645083,0.3413444447885727,-0.2160271829746409,-1.048401206994183,-0.8855388220747126,-1.0551216979651374,-0.2054483149641447,measurement4.csv
47,B05A,HDPE,gray,regular,2023-05-23 16:11:05.271962,32339.0,48046.0,93794.0,90957.0,48859.0,52943.0,18991.0,13808.0,-0.6336046581819295,-0.0690506647161714,1.5752618133554843,1.4732920113906056,-0.0398291458591228,0.1069613621509462,-1.1133695212863377,-1.2996611968534748,1.773321895261334,1.287714197130258,0.2484045677573562,-0.2805802474797607,-1.0458160073438991,-0.8294104162885939,-1.1289053242004246,-0.024728664836278,measurement4.csv
48,C01A,PVC,transparent,regular,2023-05-23 16:11:46.762715,117540.0,178511.0,355184.0,371768.0,200686.0,221486.0,81759.0,54583.0,-0.7301650326791759,-0.1747177401000523,1.43477758590463,1.5858582291634282,0.0272970491102617,0.216785554885889,-1.0561308127348354,-1.303704833550145,1.4630296974306831,1.0604510987014255,-1.193659033036249,0.5768281861266193,-1.7088249377337497,-0.1786987496546764,0.1027669860260464,-0.1218932478601152,measurement4.csv
49,C01A,PVC,transparent,regular,2023-05-23 16:11:47.975783,119480.0,182629.0,356367.0,381102.0,199136.0,221287.0,80768.0,54539.0,-0.7154475948871593,-0.1502302558549735,1.4048178058526368,1.626209290768647,-0.0024837734814713,0.1957795288178833,-1.0619407084537078,-1.2967042927618553,1.3278952029901994,1.256847075610678,-0.8922035595217302,0.985351901678506,-1.567823673975132,-0.3323028956259916,-0.4866814373500403,-0.2910826138064745,measurement4.csv
50,C01A,PVC,transparent,regular,2023-05-23 16:11:49.121967,118229.0,177596.0,351674.0,373108.0,202180.0,219347.0,79922.0,54927.0,-0.7204335975375032,-0.1783131682264958,1.411311372235403,1.6070397951277864,0.0461800457506599,0.2029435913228139,-1.070240852167462,-1.2984871865052023,1.6815606917568668,0.8604239362728862,-1.3422487554536209,0.7879011485622202,-1.1221867795440748,-0.4305044389426473,-0.7024358806600202,0.2674900780083946,measurement4.csv
51,C01A,PVC,transparent,regular,2023-05-23 16:11:50.481962,116809.0,177711.0,350605.0,370371.0,202254.0,210054.0,79492.0,54581.0,-0.7207494716618923,-0.1610461307812482,1.4278893626051443,1.6095434336676189,0.0645096653376583,0.1361934533720254,-1.0637012560309276,-1.2926390565083787,1.394293789359572,1.1372360150368537,-0.9663257368324584,0.7766270128264804,-0.649543927433259,-1.565556954178624,-0.4785746647030925,0.3518444659245023,measurement4.csv
52,C02A,PVC,white,regular,2023-05-23 16:12:10.146367,118251.0,183154.0,309527.0,358022.0,180793.0,197889.0,68138.0,45341.0,-0.6313684621955429,0.0050462213847978,1.2442128671191768,1.7197368040747665,-0.018104866668654,0.1495321521207625,-1.1227579054918717,-1.346296810343435,1.4280495481238755,1.562554701972196,-0.7978863713351326,0.6871973793404476,-0.582436533292279,-0.3124560416569293,-0.9524128870094798,-1.032609796142703,measurement4.csv
